departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
ANTIOQUIA,5,GRANADA,5313,Rural,Sin información,2003,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.143703,-75.185183,Sin informacion,"(6.143703, -75.185183)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Los Pliegues,2006,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.336667,-75.720556,Sin informacion,"(7.336667, -75.720556)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda El Limon,2008,2,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.272778,-75.833333,Sin informacion,"(7.272778, -75.833333)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda El Limon,2008,2,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.272778,-75.833333,Sin informacion,"(7.272778, -75.833333)",Fuerza pública
ANTIOQUIA,5,MUTATÁ,5480,Rural,Sitio Mutatacito,2006,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.261389,-76.380833,Sin informacion,"(7.261389, -76.380833)",Fuerza pública
ANTIOQUIA,5,MUTATÁ,5480,Rural,Sitio Mutatacito,2006,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.261389,-76.380833,Sin informacion,"(7.261389, -76.380833)",Fuerza pública
ANTIOQUIA,5,SAN LUIS,5660,Rural,Sin información,2003,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.042723,-74.994899,Sin informacion,"(6.042723, -74.994899)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Corrregimiento La Caucana,2003,5,Mayor de 18 años,no,Civil,Hombre,Herido,7.582546,-75.400212,Sin informacion,"(7.582546, -75.400212)",Sin Información
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda San Marcos,2004,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.330278,-75.602778,Sin informacion,"(7.330278, -75.602778)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda San Marcos,2004,8,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.330278,-75.602778,Sin informacion,"(7.330278, -75.602778)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda San Marcos,2004,8,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.330278,-75.602778,Sin informacion,"(7.330278, -75.602778)",Fuerza pública
ANTIOQUIA,5,TURBO,5837,Rural,Corregimiento El Alto,1990,1,Menor de 18 años,no,Civil,Hombre,Herido,8.09915965147,-76.7392323702,Sin informacion,"(8.09915965147, -76.7392323702)",Sin Información
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sin información,2003,6,Mayor de 18 años,no,Civil,Mujer,Herido,5.965414,-75.10198,Sin informacion,"(5.965414, -75.10198)",Agricultura
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Sardina Grande,2006,5,Mayor de 18 años,no,Civil,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)","Pasando, estando cerca"
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Sardina Grande,2006,5,Menor de 18 años,no,Civil,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)","Pasando, estando cerca"
ANTIOQUIA,5,NARIÑO,5483,Rural,Vereda Damas,2006,8,Mayor de 18 años,no,Civil,Hombre,Herido,5.609351,-75.176737,Sin informacion,"(5.609351, -75.176737)","Pasando, estando cerca"
ANTIOQUIA,5,YALÍ,5885,Rural,Vereda San Rafael,1994,8,Menor de 18 años,no,Civil,Hombre,Herido,6.677439,-74.83687,Sin informacion,"(6.677439, -74.83687)",Sin Información
ANTIOQUIA,5,CHIGORODÓ,5172,Rural,Sitio Alto Chado,2002,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.665416,-76.680413,Sin informacion,"(7.665416, -76.680413)",Fuerza pública
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Vereda El Castillo,2005,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.965414,-75.10198,Sin informacion,"(5.965414, -75.10198)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,"Vereda El Aro, Quebrada El Diamante",2005,11,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.279167,-75.505278,Sin informacion,"(7.279167, -75.505278)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,"Vereda El Aro, Quebrada El Diamante",2005,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.279167,-75.505278,Sin informacion,"(7.279167, -75.505278)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,"Vereda El Aro, Quebrada El Diamante",2005,11,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.279167,-75.505278,Sin informacion,"(7.279167, -75.505278)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,"Vereda El Aro, Quebrada El Diamante",2005,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.279167,-75.505278,Sin informacion,"(7.279167, -75.505278)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,"Vereda El Aro, Quebrada El Diamante",2005,11,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.279167,-75.505278,Sin informacion,"(7.279167, -75.505278)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,"Vereda El Aro, Quebrada El Diamante",2005,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.279167,-75.505278,Sin informacion,"(7.279167, -75.505278)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,"Vereda El Aro, Quebrada El Diamante",2005,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.279167,-75.505278,Sin informacion,"(7.279167, -75.505278)",Fuerza pública
ANTIOQUIA,5,SONSÓN,5756,Rural,Orilla De Riachuelo En Zona Boscosa De Sonsón,2007,4,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Fuerza pública
ANTIOQUIA,5,SONSÓN,5756,Rural,Orilla De Riachuelo En Zona Boscosa De Sonsón,2007,4,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Fuerza pública
ANTIOQUIA,5,SAN LUIS,5660,Rural,Vereda El Líbano,2004,9,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.099722,-74.963889,Sin informacion,"(6.099722, -74.963889)",Fuerza pública
ANTIOQUIA,5,SAN LUIS,5660,Rural,Vereda El Líbano,2004,9,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.099722,-74.963889,Sin informacion,"(6.099722, -74.963889)",Fuerza pública
ANTIOQUIA,5,AMALFI,5031,Rural,Area General,2006,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.152222,-74.907222,Sin informacion,"(7.152222, -74.907222)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda El Conejo,2005,7,Mayor de 18 años,no,Civil,Hombre,Herido,7.303838,-75.260147,Sin informacion,"(7.303838, -75.260147)",Sin Información
ANTIOQUIA,5,REMEDIOS,5604,Rural,Sin información,2001,11,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.043611,-74.707778,Sin informacion,"(7.043611, -74.707778)",Fuerza pública
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2003,7,Menor de 18 años,no,Civil,Mujer,Herido,6.963517,-75.41644,Sin informacion,"(6.963517, -75.41644)",Jugando
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2003,7,Menor de 18 años,no,Civil,Mujer,Herido,6.963517,-75.41644,Sin informacion,"(6.963517, -75.41644)",Jugando
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2003,7,Menor de 18 años,no,Civil,Hombre,Herido,6.963517,-75.41644,Sin informacion,"(6.963517, -75.41644)",Jugando
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda Barro Blanco,2003,3,Mayor de 18 años,no,Civil,Hombre,Herido,7.582546,-75.400212,Sin informacion,"(7.582546, -75.400212)",Sin Información
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2003,12,Mayor de 18 años,no,Civil,Hombre,Herido,7.582546,-75.400212,Sin informacion,"(7.582546, -75.400212)",Sin Información
ANTIOQUIA,5,REMEDIOS,5604,Rural,Vereda Mata,2005,5,Mayor de 18 años,no,Civil,Hombre,Herido,7.028009,-74.693451,Sin informacion,"(7.028009, -74.693451)",Sin Información
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Buenos Aires,2002,9,Mayor de 18 años,no,Civil,Mujer,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Sin Información
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda El Tahamí,2006,1,Mayor de 18 años,no,Civil,Hombre,Herido,7.582546,-75.400212,Sin informacion,"(7.582546, -75.400212)","Pasando, estando cerca"
ANTIOQUIA,5,ANGOSTURA,5038,Rural,Vereda La Guajira,2005,4,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,6.935833,-75.264444,Sin informacion,"(6.935833, -75.264444)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Sin información,2003,6,Mayor de 18 años,no,Civil,Hombre,Herido,7.582546,-75.400212,Sin informacion,"(7.582546, -75.400212)",Agricultura
ANTIOQUIA,5,EL BAGRE,5250,Rural,Vereda El Real,1992,3,Menor de 18 años,no,Civil,Hombre,Herido,7.597383,-74.809065,Sin informacion,"(7.597383, -74.809065)",Sin Información
ANTIOQUIA,5,ITUANGO,5361,Rural,Sector La Florida,2008,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.400556,-75.717778,Sin informacion,"(7.400556, -75.717778)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Sector La Florida,2008,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.400556,-75.717778,Sin informacion,"(7.400556, -75.717778)",Fuerza pública
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2006,7,Mayor de 18 años,no,Civil,Mujer,Herido,7.071255,-75.354566,Sin informacion,"(7.071255, -75.354566)",Otra
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2006,7,Mayor de 18 años,no,Civil,Mujer,Herido,7.071255,-75.354566,Sin informacion,"(7.071255, -75.354566)",Otra
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2006,7,Mayor de 18 años,no,Civil,Hombre,Herido,7.071255,-75.354566,Sin informacion,"(7.071255, -75.354566)",Otra
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2006,7,Menor de 18 años,no,Civil,Hombre,Herido,7.071255,-75.354566,Sin informacion,"(7.071255, -75.354566)",Otra
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2006,7,Menor de 18 años,no,Civil,Mujer,Herido,7.071255,-75.354566,Sin informacion,"(7.071255, -75.354566)",Otra
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2006,7,Menor de 18 años,no,Civil,Mujer,Herido,7.071255,-75.354566,Sin informacion,"(7.071255, -75.354566)",Otra
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2006,7,Menor de 18 años,no,Civil,Hombre,Herido,7.071255,-75.354566,Sin informacion,"(7.071255, -75.354566)",Sin Información
ANTIOQUIA,5,YARUMAL,5887,Rural,Sin información,2006,7,Menor de 18 años,no,Civil,Hombre,Herido,7.071255,-75.354566,Sin informacion,"(7.071255, -75.354566)",Otra
ANTIOQUIA,5,ANORÍ,5040,Rural,Cerro El Loro,2005,9,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.251,-75.19,Sin informacion,"(7.251, -75.19)",Fuerza pública
ANTIOQUIA,5,SONSÓN,5756,Rural,Vereda La Honda,2002,8,Menor de 18 años,no,Civil,Hombre,Herido,5.709167,-75.310278,Sin informacion,"(5.709167, -75.310278)",Sin Información
ANTIOQUIA,5,COCORNÁ,5197,Urbana,Sector Urbano Plaza Principal,2002,5,Mayor de 18 años,no,Civil,Mujer,Herido,6.058001,-75.185085,Sin informacion,"(6.058001, -75.185085)",Sin Información
ANTIOQUIA,5,ANGOSTURA,5038,Rural,Vereda La Culebra,2003,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.885866,-75.335458,Sin informacion,"(6.885866, -75.335458)",Fuerza pública
ANTIOQUIA,5,ANGOSTURA,5038,Rural,Vereda La Culebra,2003,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.885866,-75.335458,Sin informacion,"(6.885866, -75.335458)",Fuerza pública
ANTIOQUIA,5,VALDIVIA,5854,Rural,Alto El Oso,2005,4,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.312222,-75.227778,Sin informacion,"(7.312222, -75.227778)",Fuerza pública
ANTIOQUIA,5,SANTUARIO,5697,Rural,Sin información,2000,8,Menor de 18 años,no,Civil,Hombre,Herido,6.136617,-75.264829,Sin informacion,"(6.136617, -75.264829)","Pasando, estando cerca"
ANTIOQUIA,5,SANTUARIO,5697,Rural,Sin información,2000,8,Menor de 18 años,no,Civil,Hombre,Muerto,6.136617,-75.264829,Sin informacion,"(6.136617, -75.264829)","Pasando, estando cerca"
ANTIOQUIA,5,URRAO,5847,Rural,Vereda Chaque,2003,2,Mayor de 18 años,no,Civil,Mujer,Herido,6.315899,-76.134258,Sin informacion,"(6.315899, -76.134258)",Agricultura
ANTIOQUIA,5,URRAO,5847,Rural,Vereda Chaque,2003,2,Menor de 18 años,no,Civil,Hombre,Herido,6.315899,-76.134258,Sin informacion,"(6.315899, -76.134258)",Sin Información
ANTIOQUIA,5,URRAO,5847,Rural,Vereda Chaque,2003,2,Menor de 18 años,no,Civil,Hombre,Herido,6.315899,-76.134258,Sin informacion,"(6.315899, -76.134258)",Sin Información
ANTIOQUIA,5,ZARAGOZA,5895,Rural,Vereda Vegas De Segovia,2000,11,Mayor de 18 años,no,Civil,Hombre,Herido,7.490632,-74.867778,Sin informacion,"(7.490632, -74.867778)","Pasando, estando cerca"
ANTIOQUIA,5,VEGACHÍ,5858,Rural,Sin información,2003,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.866111,-74.880833,Sin informacion,"(6.866111, -74.880833)",Fuerza pública
ANTIOQUIA,5,TARAZÁ,5790,Rural,Vereda El Oso,2006,9,Mayor de 18 años,no,Civil,Hombre,Herido,7.643934,-75.529175,Sin informacion,"(7.643934, -75.529175)",Sin Información
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Alto Chocó,2004,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Fuerza pública
ANTIOQUIA,5,SAN LUIS,5660,Rural,Vereda El Silencio,2006,12,Mayor de 18 años,no,Civil,Hombre,Herido,6.042723,-74.994899,Sin informacion,"(6.042723, -74.994899)",Sin Información
ANTIOQUIA,5,SAN LUIS,5660,Rural,Vereda El Silencio,2006,12,Menor de 18 años,no,Civil,Hombre,Herido,6.042723,-74.994899,Sin informacion,"(6.042723, -74.994899)",Sin Información
ANTIOQUIA,5,NARIÑO,5483,Rural,Vereda La Quiebra De San Juan,2004,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.609351,-75.176737,Sin informacion,"(5.609351, -75.176737)",Fuerza pública
ANTIOQUIA,5,NARIÑO,5483,Rural,Vereda La Quiebra De San Juan,2004,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.609351,-75.176737,Sin informacion,"(5.609351, -75.176737)",Fuerza pública
ANTIOQUIA,5,NARIÑO,5483,Rural,Vereda La Quiebra De San Juan,2004,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.609351,-75.176737,Sin informacion,"(5.609351, -75.176737)",Fuerza pública
ANTIOQUIA,5,CARACOLÍ,5142,Rural,"Corregimietno Bajira, Finca El Carmén",2001,7,Mayor de 18 años,no,Civil,Hombre,Herido,6.409928,-74.757164,Sin informacion,"(6.409928, -74.757164)",Sin Información
ANTIOQUIA,5,SANTUARIO,5697,Rural,Sin información,2000,8,Mayor de 18 años,no,Civil,Mujer,Muerto,6.136617,-75.264829,Sin informacion,"(6.136617, -75.264829)",Sin Información
ANTIOQUIA,5,ITUANGO,5361,Rural,Sin información,2004,9,Mayor de 18 años,no,Civil,Hombre,Herido,7.171637,-75.764403,Sin informacion,"(7.171637, -75.764403)",Sin Información
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Filo La Aurora,2004,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.160556,-75.759167,Sin informacion,"(7.160556, -75.759167)",Fuerza pública
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Filo La Aurora,2004,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.160556,-75.759167,Sin informacion,"(7.160556, -75.759167)",Fuerza pública
ANTIOQUIA,5,CISNEROS,5190,Urbana,Barrio Cristalina,1996,2,Menor de 18 años,no,Civil,Hombre,Herido,6.539213,-75.089167,Sin informacion,"(6.539213, -75.089167)",Sin Información
ANTIOQUIA,5,CISNEROS,5190,Urbana,Barrio Cristalina,1996,2,Menor de 18 años,no,Civil,Hombre,Herido,6.539213,-75.089167,Sin informacion,"(6.539213, -75.089167)",Sin Información
ANTIOQUIA,5,ANORÍ,5040,Rural,Vereda Solano,2007,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.288889,-75.166944,Sin informacion,"(7.288889, -75.166944)",Fuerza pública
ANTIOQUIA,5,MUTATÁ,5480,Rural,Sin información,2005,3,Menor de 18 años,Indigena,Civil,Hombre,Muerto,7.243481,-76.436166,Sin informacion,"(7.243481, -76.436166)",Sin Información
ANTIOQUIA,5,MUTATÁ,5480,Rural,Sin información,2005,3,Mayor de 18 años,Indigena,Civil,Hombre,Herido,7.243481,-76.436166,Sin informacion,"(7.243481, -76.436166)",Sin Información
ANTIOQUIA,5,MUTATÁ,5480,Rural,Sin información,2005,3,Mayor de 18 años,Indigena,Civil,Hombre,Herido,7.243481,-76.436166,Sin informacion,"(7.243481, -76.436166)",Sin Información
ANTIOQUIA,5,DABEIBA,5234,Rural,Parte Alta El Toro,2007,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.002761,-76.263894,Sin informacion,"(7.002761, -76.263894)",Fuerza pública
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Plan De Las Rosas,2007,2,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.004444,-75.276389,Sin informacion,"(7.004444, -75.276389)",Fuerza pública
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Plan De Las Rosas,2007,2,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.004444,-75.276389,Sin informacion,"(7.004444, -75.276389)",Fuerza pública
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Plan De Las Rosas,2007,2,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.004444,-75.276389,Sin informacion,"(7.004444, -75.276389)",Fuerza pública
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Plan De Las Rosas,2007,2,Mayor de 18 años,no,Fuerza pública,Hombre,Muerto,7.004444,-75.276389,Sin informacion,"(7.004444, -75.276389)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Quebrada La Trinidad,2007,10,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.218889,-75.185833,Sin informacion,"(7.218889, -75.185833)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Quebrada La Trinidad,2007,10,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.218889,-75.185833,Sin informacion,"(7.218889, -75.185833)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Quebrada La Trinidad,2007,10,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.218889,-75.185833,Sin informacion,"(7.218889, -75.185833)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Quebrada La Trinidad,2007,10,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.218889,-75.185833,Sin informacion,"(7.218889, -75.185833)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Quebrada La Trinidad,2007,10,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.218889,-75.185833,Sin informacion,"(7.218889, -75.185833)",Fuerza pública
ANTIOQUIA,5,ANORÍ,5040,Rural,Quebrada La Trinidad,2007,10,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.218889,-75.185833,Sin informacion,"(7.218889, -75.185833)",Fuerza pública
ANTIOQUIA,5,MEDELLÍN,5001,Rural,Vereda El Silencio,1999,3,Mayor de 18 años,no,Civil,Hombre,Muerto,6.229209,-75.564887,Sin informacion,"(6.229209, -75.564887)",Manipulación
ANTIOQUIA,5,MEDELLÍN,5001,Rural,Vereda El Silencio,1999,3,Menor de 18 años,no,Civil,Hombre,Muerto,6.229209,-75.564887,Sin informacion,"(6.229209, -75.564887)",Otra
ANTIOQUIA,5,MEDELLÍN,5001,Rural,Vereda El Silencio,1999,3,Menor de 18 años,no,Civil,Hombre,Muerto,6.229209,-75.564887,Sin informacion,"(6.229209, -75.564887)",Otra
ANTIOQUIA,5,MEDELLÍN,5001,Rural,Vereda El Silencio,1999,3,Menor de 18 años,no,Civil,Hombre,Muerto,6.229209,-75.564887,Sin informacion,"(6.229209, -75.564887)",Otra
ANTIOQUIA,5,COCORNÁ,5197,Rural,"Vereda El Molino, La Quiebra",2002,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.054722,-75.155278,Sin informacion,"(6.054722, -75.155278)",Fuerza pública
ANTIOQUIA,5,URRAO,5847,Rural,Vereda El Cireno,2004,11,Mayor de 18 años,no,Civil,Hombre,Herido,6.315899,-76.134258,Sin informacion,"(6.315899, -76.134258)","Pasando, estando cerca"
ANTIOQUIA,5,DABEIBA,5234,Rural,Vereda Choromando,2003,1,Menor de 18 años,no,Civil,Hombre,Muerto,7.002761,-76.263894,Sin informacion,"(7.002761, -76.263894)",Sin Información
ANTIOQUIA,5,EL BAGRE,5250,Rural,Sitio El Charcón,1994,3,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.597383,-74.809065,Sin informacion,"(7.597383, -74.809065)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin información,2005,5,Mayor de 18 años,no,Civil,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Jugando
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Sin información,2005,5,Mayor de 18 años,no,Civil,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Sin Información
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,2003,10,Mayor de 18 años,no,Civil,Hombre,Herido,7.002761,-76.263894,Sin informacion,"(7.002761, -76.263894)",Sin Información
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Santa Helena,2007,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Santa Helena,2007,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda Santa Helena,2007,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.187566,-74.993636,Sin informacion,"(6.187566, -74.993636)",Fuerza pública
ANTIOQUIA,5,DABEIBA,5234,Rural,Sin información,1992,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.002761,-76.263894,Sin informacion,"(7.002761, -76.263894)",Fuerza pública
ANTIOQUIA,5,COCORNÁ,5197,Rural,Sin información,2004,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.058001,-75.185085,Sin informacion,"(6.058001, -75.185085)",Fuerza pública
ANTIOQUIA,5,COCORNÁ,5197,Rural,Sin información,2004,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.058001,-75.185085,Sin informacion,"(6.058001, -75.185085)",Fuerza pública
ANTIOQUIA,5,COCORNÁ,5197,Rural,Sin información,2004,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.058001,-75.185085,Sin informacion,"(6.058001, -75.185085)",Fuerza pública
ANTIOQUIA,5,COCORNÁ,5197,Rural,Sin información,2004,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.058001,-75.185085,Sin informacion,"(6.058001, -75.185085)",Fuerza pública
ANTIOQUIA,5,COCORNÁ,5197,Rural,Sin información,2004,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.058001,-75.185085,Sin informacion,"(6.058001, -75.185085)",Fuerza pública
ANTIOQUIA,5,COCORNÁ,5197,Rural,Sin información,2004,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.058001,-75.185085,Sin informacion,"(6.058001, -75.185085)",Fuerza pública
ANTIOQUIA,5,SONSÓN,5756,Rural,Vereda Perillo,2006,8,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.566944,-75.311667,Sin informacion,"(5.566944, -75.311667)",Fuerza pública
ANTIOQUIA,5,SANTA FE ANTIOQUIA,5042,Rural,Vereda Los Azules,2003,7,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.558578,-75.825988,Sin informacion,"(6.558578, -75.825988)",Fuerza pública
ANTIOQUIA,5,DABEIBA,5234,Rural,Alto El Loro,2007,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.115556,-76.255278,Sin informacion,"(7.115556, -76.255278)",Fuerza pública
ANTIOQUIA,5,DABEIBA,5234,Rural,Alto El Loro,2007,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.115556,-76.255278,Sin informacion,"(7.115556, -76.255278)","Caza, pesca"
ANTIOQUIA,5,DABEIBA,5234,Rural,Alto El Loro,2007,5,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,7.115556,-76.255278,Sin informacion,"(7.115556, -76.255278)",Fuerza pública
ANTIOQUIA,5,NARIÑO,5483,Rural,Sin información,2008,1,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.609351,-75.176737,Sin informacion,"(5.609351, -75.176737)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda San Jorge,2007,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.098889,-74.859444,Sin informacion,"(6.098889, -74.859444)",Fuerza pública
ANTIOQUIA,5,SAN CARLOS,5649,Rural,Vereda San Jorge,2007,6,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,6.098889,-74.859444,Sin informacion,"(6.098889, -74.859444)",Fuerza pública
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Sin información,2001,12,Mayor de 18 años,no,Civil,Hombre,Muerto,6.979151,-75.296386,Sin informacion,"(6.979151, -75.296386)",Sin Información
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,El Castillo,2005,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.931667,-75.037778,Sin informacion,"(5.931667, -75.037778)",Fuerza pública
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,El Castillo,2005,12,Mayor de 18 años,no,Fuerza pública,Hombre,Herido,5.931667,-75.037778,Sin informacion,"(5.931667, -75.037778)",Fuerza pública
